,data,replication,fold,trainRuntime,trainAUC,testAUC,trainAccuracy,TestAccuracy
0,CorelAntique,4,5,274.71598656999413,0.8996361273554256,0.8936842105263159,0.95,0.95
0,CorelAntique,4,6,274.86990946601145,0.9021702404158545,0.9110526315789474,0.95,0.95
0,CorelAntique,4,7,275.36527861398645,0.897043534762833,0.9136842105263159,0.95,0.95
0,CorelAntique,4,8,274.3416469390504,0.8981091617933723,0.894736842105263,0.95,0.95
0,CorelAntique,4,9,275.3396910020383,0.8966276803118908,0.9189473684210526,0.95,0.95
0,CorelAntique,4,10,275.3250832349295,0.8988823911630929,0.9205263157894736,0.95,0.95
0,CorelAntique,5,1,275.9426069679903,0.9110006497725796,0.7752631578947369,0.95,0.95
0,CorelAntique,5,2,275.8482033900218,0.9004158544509421,0.9284210526315789,0.95,0.95
0,CorelAntique,5,3,271.6566953139845,0.9041650422352177,0.8626315789473684,0.95,0.95
0,CorelAntique,5,4,271.199958225945,0.8983495776478233,0.8968421052631579,0.95,0.95
0,CorelAntique,5,5,270.7187068180647,0.8950942170240416,0.9189473684210526,0.95,0.95
0,CorelAntique,5,6,271.61920000799,0.897933723196881,0.9178947368421053,0.95,0.95
0,CorelAntique,5,7,270.5994921741076,0.8967511371020143,0.9442105263157895,0.95,0.95
0,CorelAntique,5,8,274.14113667898346,0.8992072774528915,0.8847368421052632,0.95,0.95
0,CorelAntique,5,9,275.4120501669822,0.9028719948018193,0.8763157894736842,0.95,0.95
0,CorelAntique,5,10,274.2902505219681,0.8982196231319038,0.9242105263157895,0.95,0.95
0,CorelAntique,Average,Average,274.40393546954033,0.900175243664717,0.8925473684210524,0.9500000000000006,0.9500000000000006
0,CorelBattleships,1,1,274.8553031400079,0.941150097465887,0.94,0.95,0.95
0,CorelBattleships,1,2,274.5828532699961,0.9449057829759584,0.9147368421052631,0.95,0.95
0,CorelBattleships,1,3,275.20178409304935,0.9428654970760234,0.9378947368421052,0.95,0.95
0,CorelBattleships,1,4,274.68586249509826,0.938421052631579,0.9915789473684211,0.95,0.95
0,CorelBattleships,1,5,274.59581609489396,0.9429109811565952,0.9489473684210527,0.95,0.95
0,CorelBattleships,1,6,274.93146504298784,0.9437686809616634,0.9326315789473685,0.95,0.95
0,CorelBattleships,1,7,275.5661795770284,0.950019493177388,0.871578947368421,0.95,0.95
0,CorelBattleships,1,8,274.71223794692196,0.9424431448992853,0.9152631578947369,0.95,0.95
0,CorelBattleships,1,9,274.7797816840466,0.9385964912280702,0.9815789473684211,0.95,0.95
0,CorelBattleships,1,10,275.49503180908505,0.9428135152696556,0.9547368421052632,0.95,0.95
0,CorelBattleships,2,1,274.79282011301257,0.9399155295646524,0.9657894736842105,0.95,0.95
0,CorelBattleships,2,2,274.98271767189726,0.94270955165692,0.96,0.95,0.95
0,CorelBattleships,2,3,274.8927915870445,0.9431189083820662,0.9321052631578947,0.95,0.95
0,CorelBattleships,2,4,274.8339564029593,0.9425990903183885,0.9331578947368421,0.95,0.95
0,CorelBattleships,2,5,274.67321128502954,0.9493827160493827,0.8678947368421053,0.95,0.95
0,CorelBattleships,2,6,274.35047568706796,0.9416569200779727,0.9789473684210526,0.95,0.95
0,CorelBattleships,2,7,274.6299737530062,0.9438271604938271,0.9457894736842106,0.95,0.95
0,CorelBattleships,2,8,274.10348509799223,0.9408706952566602,0.9568421052631578,0.95,0.95
0,CorelBattleships,2,9,274.8278705899138,0.9441455490578298,0.9147368421052632,0.95,0.95
0,CorelBattleships,2,10,275.122061308939,0.944093567251462,0.9378947368421052,0.95,0.95
