,data,replication,fold,trainRuntime,trainAUC,testAUC,trainAccuracy,TestAccuracy
0,Mutagenesis1,3,9,55.55993876399589,0.8337214718211456,0.8194444444444444,0.7352941176470589,0.7222222222222222
0,Mutagenesis1,3,10,55.3487258850073,0.8473839465921441,0.6388888888888888,0.7705882352941177,0.6111111111111112
0,Mutagenesis1,4,1,55.38423402898479,0.8200187969924813,0.9102564102564104,0.7218934911242604,0.8947368421052632
0,Mutagenesis1,4,2,55.325104168005055,0.8169642857142857,0.8076923076923077,0.7337278106508875,0.7368421052631579
0,Mutagenesis1,4,3,55.750044768996304,0.8272243107769423,0.9102564102564102,0.727810650887574,0.7368421052631579
0,Mutagenesis1,4,4,55.07956374401692,0.8498590225563909,0.6538461538461539,0.7751479289940828,0.6842105263157895
0,Mutagenesis1,4,5,55.44410895800684,0.8233865914786966,0.7692307692307693,0.7396449704142012,0.6842105263157895
0,Mutagenesis1,4,6,55.17754016199615,0.8245101137800253,0.8333333333333333,0.7396449704142012,0.7894736842105263
0,Mutagenesis1,4,7,54.60612591801328,0.8267225031605562,0.8452380952380951,0.7337278106508875,0.7368421052631579
0,Mutagenesis1,4,8,55.20870250201551,0.8531131479140328,0.5595238095238095,0.7810650887573964,0.47368421052631576
0,Mutagenesis1,4,9,55.07952351498534,0.8273560006210214,0.8194444444444445,0.7294117647058823,0.7222222222222222
0,Mutagenesis1,4,10,54.97102173601161,0.8176525384257103,0.8472222222222222,0.7529411764705882,0.7222222222222222
0,Mutagenesis1,5,1,55.68839922401821,0.8271459899749374,0.8076923076923076,0.7455621301775148,0.6842105263157895
0,Mutagenesis1,5,2,54.687793280987535,0.8288690476190477,0.782051282051282,0.727810650887574,0.7894736842105263
0,Mutagenesis1,5,3,54.32357492300798,0.8269110275689223,0.7948717948717949,0.727810650887574,0.7894736842105263
0,Mutagenesis1,5,4,55.55248753700289,0.8108552631578947,0.8974358974358975,0.7218934911242604,0.8421052631578947
0,Mutagenesis1,5,5,55.03890634098207,0.8518953634085213,0.7243589743589743,0.7810650887573964,0.5789473684210527
0,Mutagenesis1,5,6,54.598034945986,0.8412610619469026,0.761904761904762,0.7692307692307693,0.631578947368421
0,Mutagenesis1,5,7,55.36242427502293,0.837468394437421,0.7023809523809524,0.7633136094674556,0.631578947368421
0,Mutagenesis1,5,8,55.06022888299776,0.8185840707964601,0.9166666666666666,0.7337278106508875,0.7368421052631579
0,Mutagenesis1,5,9,55.57154610499856,0.8302282254308337,0.8611111111111112,0.7529411764705882,0.6666666666666666
0,Mutagenesis1,5,10,55.79082732601091,0.8187393261915851,0.8472222222222223,0.7352941176470589,0.6111111111111112
0,Mutagenesis1,Average,Average,55.2214742878807,0.8290477022201526,0.804795482295482,0.743731291333101,0.7138011695906431
0,Mutagenesis2,1,1,12.157742952986155,0.708041958041958,0.5,0.8108108108108109,0.6
0,Mutagenesis2,1,2,12.102210755983833,0.7185314685314687,0.5,0.8378378378378378,0.6
0,Mutagenesis2,1,3,12.10843361300067,0.7053872053872055,0.75,0.8157894736842105,0.5
0,Mutagenesis2,1,4,12.299958513991442,0.6794871794871795,1.0,0.7631578947368421,0.75
0,Mutagenesis2,1,5,12.074517849978292,0.6330128205128205,1.0,0.7631578947368421,1.0
0,Mutagenesis2,1,6,12.341899040999124,0.6746794871794872,1.0,0.7631578947368421,1.0
0,Mutagenesis2,1,7,11.99284071000875,0.7419871794871795,0.0,0.8157894736842105,0.75
0,Mutagenesis2,1,8,11.994088634004584,0.6762820512820511,0.16666666666666669,0.8157894736842105,0.75
0,Mutagenesis2,1,9,12.184566195006482,0.6794871794871795,1.0,0.7631578947368421,1.0
0,Mutagenesis2,1,10,12.05349897799897,0.6490384615384616,1.0,0.7894736842105263,0.75
0,Mutagenesis2,2,1,11.781307958997786,0.7377622377622377,0.5,0.8108108108108109,0.6
0,Mutagenesis2,2,2,11.586076442996273,0.6101398601398602,1.0,0.7567567567567568,0.8
0,Mutagenesis2,2,3,11.946586507023312,0.7222222222222221,0.5,0.7894736842105263,0.75
0,Mutagenesis2,2,4,12.250846685987199,0.6714743589743589,1.0,0.7631578947368421,1.0
0,Mutagenesis2,2,5,12.325409793993458,0.639423076923077,1.0,0.7894736842105263,0.75
0,Mutagenesis2,2,6,12.220291127014207,0.7419871794871795,0.0,0.7894736842105263,0.75
0,Mutagenesis2,2,7,11.786948620021576,0.7291666666666666,0.0,0.8157894736842105,0.75
0,Mutagenesis2,2,8,12.33995130599942,0.6858974358974358,0.6666666666666667,0.7894736842105263,0.75
0,Mutagenesis2,2,9,12.089265813992824,0.6650641025641026,1.0,0.7631578947368421,0.75
0,Mutagenesis2,2,10,12.175714231998427,0.6538461538461539,1.0,0.7894736842105263,0.75
0,Mutagenesis2,3,1,12.082473890011897,0.7010489510489512,0.5,0.7837837837837838,0.8
0,Mutagenesis2,3,2,11.872095197002636,0.6958041958041958,0.5,0.7837837837837838,0.8
0,Mutagenesis2,3,3,12.082520824013045,0.6515151515151515,1.0,0.7105263157894737,0.5
0,Mutagenesis2,3,4,12.09251231601229,0.6971153846153847,1.0,0.7894736842105263,0.75
0,Mutagenesis2,3,5,12.10152184101753,0.657051282051282,1.0,0.7894736842105263,0.75
